t,A,B,C,D,E
950.0,0.2663068583517113,0.3855303105244666,-2.2999902065507034,-0.5050706488928821,2
951.0,-0.13324697921112091,0.5740867541216674,-2.1998959512147693,-0.45284494732852815,2
952.0,-0.7274886801979363,0.5403142728878407,-2.1497017071169573,-0.5405559617968104,1
953.0,-1.108674440955577,0.5825210561631156,-2.099407493681516,-0.5282029212027078,1
954.0,-1.269580956967318,0.59962891338269,-1.999013340329543,-0.5757850608566535,1
955.0,-1.6037933932096717,0.5912008169219259,-2.0485192864760453,-0.563301622550998,0
956.0,-1.7059611233815026,0.45745206615638145,-2.147925381525997,-0.530751854635837,0
957.0,-1.3720110424897478,0.499244787545966,-2.247231684869398,-0.49813501209417027,0
958.0,-0.9993099486921525,0.4180659112410132,-2.246438265875335,-0.5454503566164048,1
959.0,-1.3867695207450994,0.21598918680737944,-2.2455452038850474,-0.5526971566741844,0
960.0,-1.3348897059372353,-0.10437779160466543,-2.1945525882039894,-0.47987468759354246,0
961.0,-1.2457387887687115,-0.33996019738274363,-2.343460518092902,-0.40698223162736796,0
962.0,-1.122870934975074,-0.5872945192303736,-2.392269102757886,-0.4140190780271818,0
963.0,-0.7711844981551075,-0.6426170380634957,-2.540978461339483,-0.4209845231142057,0
964.0,-0.39672673787063467,-0.7019599728452564,-2.4895887229007583,-0.4278778703497366,0
965.0,-0.006452734490878714,-0.9612528392715294,-2.488100026414398,-0.49469843040479544,0
966.0,-0.20794811208622188,-1.0164264320560208,-2.4865125207488106,-0.4414455212290604,0
967.0,-0.4091266235344332,-1.3635167745422865,-2.3348263646532392,-0.42811846811907167,0
968.0,-0.617914654166529,-1.1987663802048087,-2.283041726741888,-0.474716603785701,0
969.0,-0.04193522179699849,-1.2187202392702163,-2.431158785477062,-0.48123926842088016,0
970.0,-0.288204071059174,-1.320314078438841,-2.329177729151317,-0.5476858097635825,0
971.0,0.23715002219374315,-1.3009526390736805,-2.277098755868636,-0.4540555831650432,0
972.0,0.32912958584144036,-1.4585759742067825,-2.2749220735246145,-0.4203479516532316,0
973.0,0.7840676849396073,-1.5917120707769348,-2.322647899785673,-0.5065622859965424,0
974.0,0.5997741108443819,-1.8995144528410801,-2.4702764620672903,-0.51269796476672,0
975.0,0.5756226979194443,-1.7817838051690176,-2.4678079975112617,-0.5187543744010004,0
976.0,0.7125762867839094,-1.7389730648373112,-2.4652427529619856,-0.5247309092634671,0
977.0,1.213148338895313,-1.4721758507554334,-2.41258098494178,-0.4506269717056143,1
978.0,0.48130273277291286,-1.6830985266969156,-2.359822959625228,-0.5364419721261111,0
979.0,0.32229573666997585,-1.4740166114974502,-2.2069689528125633,-0.5221753290297626,0
980.0,0.5424664577455166,-1.4477166499404488,-2.304019249902089,-0.5478264690856536,0
981.0,-0.05101587813388117,-1.4074250292631678,-2.300974145861638,-0.6533948271844894,0
982.0,-0.45043774080547005,-1.2567255596969762,-2.2978339451990766,-0.6188798464951,0
983.0,-0.44784880991666776,-0.799467924482299,-2.244598961931854,-0.6042809785201253,0
984.0,-0.43537892910860865,-0.5396693380423679,-2.391269519555602,-0.5895976831508637,0
985.0,-0.8055518643146513,-0.4814119245003282,-2.3378459510117824,-0.6148294287212828,0
986.0,-1.1515833576199015,-0.3287384380499369,-2.584328598654398,-0.6599756920611852,0
987.0,-1.6676515942152632,-0.3855489890481415,-2.8307178142157516,-0.5650359585485265,0
988.0,-1.7491292997822128,0.044498585993607565,-2.92701395877128,-0.5700097221608729,0
989.0,-1.992768215317541,0.15808216542794618,-2.7732174027034406,-0.6548964855260088,0
990.0,-1.7968285949694307,0.5523002075082812,-2.6693285256646755,-0.69969575997167,0
991.0,-1.7611485642144218,0.524745871529822,-2.615347716539449,-0.7444070655744116,0
992.0,-1.2871505732838782,0.8735685016181451,-2.8612753734053555,-0.7890299312075991,0
993.0,-1.3777846885620169,0.5975209025353012,-2.6571119034933153,-0.7935638945885217,0
994.0,-1.037410982748722,0.795991199822514,-2.45285772314685,-0.7980085023246196,1
995.0,-1.471625712519911,1.069018470398316,-2.298513257780448,-0.8223633099588237,1
996.0,-1.2870382134339062,1.1172917443217596,-2.394078941837027,-0.7866278820139979,1
997.0,-1.09100740657978,1.0421324032210069,-2.5395552187444856,-0.8308017920364916,1
998.0,-0.4913484216157686,0.8454604250271665,-2.384942540871364,-0.8348846226387805,1
999.0,-0.2960210322120818,0.8297453373062136,-2.4802413694816043,-0.8788759655412068,1
1000.0,0.2871876750070059,0.49794313210739644,-2.3754521746884283,-0.8427754216128065,1
